,trt_imdb_score,trt_duration,trt_language,country,trt_content_rating,budget,aspect_ratio,trt_genre
2482,<4,longa_metragem,english,USA,PG,17500000.0,2.35,Drama
2484,6-7,longa_metragem,english,USA,R,17500000.0,1.85,Crime
2485,6-7,longa_metragem,english,USA,PG-13,17000000.0,1.85,Fantasy
2486,8-10,longa_metragem,english,USA,R,18500000.0,1.85,Action
2487,6-7,longa_metragem,english,USA,R,17000000.0,2.2,Drama
2488,5,longa_metragem,english,USA,R,17000000.0,2.35,Horror
2489,6-7,longa_metragem,english,USA,R,17000000.0,1.85,Comedy
2490,6-7,longa_metragem,english,USA,R,12000000.0,1.85,Adventure
2491,6-7,longa_metragem,english,USA,R,17500000.0,2.35,Comedy
2492,6-7,longa_metragem,english,USA,R,300000.0,2.35,Horror
2494,5,longa_metragem,english,USA,PG,17000000.0,1.85,Comedy
2495,6-7,longa_metragem,english,USA,R,17000000.0,2.35,Comedy
2496,6-7,longa_metragem,english,UK,R,17000000.0,2.35,Action
2497,5,longa_metragem,english,Canada,R,20000000.0,1.85,Horror
2498,5,longa_metragem,english,USA,R,17000000.0,1.85,Comedy
2500,6-7,longa_metragem,english,USA,PG-13,17000000.0,1.85,Comedy
2501,5,longa_metragem,english,USA,PG-13,17000000.0,2.35,Drama
2502,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Horror
2503,5,longa_metragem,english,USA,PG-13,17000000.0,2.35,Comedy
2504,6-7,longa_metragem,english,USA,PG,17000000.0,2.35,Biography
2507,6-7,longa_metragem,english,USA,PG-13,17000000.0,1.85,Comedy
2508,<4,longa_metragem,english,USA,PG-13,34000000.0,1.85,Comedy
2509,6-7,longa_metragem,english,UK,R,17000000.0,1.85,Crime
2510,<4,longa_metragem,english,USA,PG-13,17000000.0,2.35,Horror
2511,<4,longa_metragem,english,USA,PG-13,4000000.0,1.33,Comedy
2512,5,longa_metragem,english,USA,G,17000000.0,1.85,Adventure
2513,6-7,longa_metragem,english,USA,R,17000000.0,2.35,Crime
2515,6-7,longa_metragem,english,USA,R,17000000.0,2.35,Horror
2516,5,longa_metragem,english,USA,PG-13,17000000.0,1.85,Comedy
2517,5,longa_metragem,english,USA,PG-13,19000000.0,1.85,Comedy
2518,<4,longa_metragem,english,UK,PG,17000000.0,2.35,Action
2520,6-7,longa_metragem,english,Germany,R,17000000.0,2.35,Action
2522,<4,longa_metragem,english,UK,PG-13,17000000.0,1.85,Adventure
2523,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Drama
2524,6-7,longa_metragem,english,USA,PG,17000000.0,2.35,Adventure
2525,6-7,longa_metragem,english,Ireland,R,17000000.0,2.35,Biography
2527,5,longa_metragem,english,France,R,17000000.0,2.35,Comedy
2530,<4,longa_metragem,english,USA,PG-13,17000000.0,2.35,Horror
2531,6-7,longa_metragem,english,USA,PG-13,16500000.0,1.85,Comedy
2532,6-7,longa_metragem,english,USA,R,16800000.0,1.85,Biography
2534,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Crime
2535,6-7,longa_metragem,english,USA,PG,16500000.0,1.85,Drama
2536,6-7,longa_metragem,english,UK,PG,16500000.0,2.35,Biography
2537,6-7,longa_metragem,english,USA,PG-13,16500000.0,2.35,Comedy
2538,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Drama
2539,8-10,longa_metragem,english,USA,PG,16400000.0,1.85,Comedy
2540,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Comedy
2541,6-7,longa_metragem,english,USA,R,16000000.0,1.85,Comedy
2542,6-7,longa_metragem,english,USA,R,16000000.0,1.85,Drama
2543,6-7,longa_metragem,english,USA,R,15600000.0,1.85,Comedy
2544,6-7,longa_metragem,english,USA,R,16000000.0,1.85,Comedy
2545,8-10,longa_metragem,english,France,PG-13,15000000.0,1.33,Comedy
2546,<4,longa_metragem,english,USA,PG-13,16000000.0,2.35,Drama
2547,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Adventure
2548,5,longa_metragem,english,USA,R,16000000.0,1.85,Horror
2549,5,longa_metragem,english,USA,PG-13,18500000.0,2.35,Drama
2550,<4,longa_metragem,english,USA,PG,16000000.0,1.85,Comedy
2551,8-10,longa_metragem,other,Spain,R,13500000.0,1.85,Drama
2553,5,longa_metragem,english,USA,PG,35000000.0,1.85,Action
2554,6-7,longa_metragem,english,USA,R,16000000.0,1.85,Crime
2555,<4,longa_metragem,english,USA,PG-13,16000000.0,2.35,Drama
2556,5,longa_metragem,english,USA,PG-13,17700000.0,1.85,Adventure
2557,5,longa_metragem,english,USA,R,15000000.0,1.85,Action
2558,6-7,longa_metragem,english,UK,R,8000000.0,2.35,Action
2559,<4,longa_metragem,english,USA,PG-13,16500000.0,1.85,Comedy
2560,6-7,longa_metragem,english,Spain,PG-13,15500000.0,1.85,Drama
2563,5,longa_metragem,english,USA,PG-13,16000000.0,1.85,Comedy
2564,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Drama
2565,5,longa_metragem,english,USA,R,16000000.0,1.85,Comedy
2566,5,longa_metragem,english,USA,PG-13,16000000.0,1.85,Comedy
2567,6-7,longa_metragem,english,USA,PG,16000000.0,1.85,Comedy
2569,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Drama
2570,5,longa_metragem,english,USA,PG-13,16000000.0,1.85,Comedy
2571,5,longa_metragem,english,USA,PG-13,20000000.0,1.85,Comedy
2572,6-7,longa_metragem,english,USA,PG-13,26000000.0,1.85,Drama
2573,6-7,longa_metragem,english,Germany,R,16000000.0,2.35,Mystery
2576,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2577,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Comedy
2578,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Comedy
2579,6-7,longa_metragem,english,UK,R,16000000.0,1.85,Action
2580,6-7,longa_metragem,english,USA,R,16000000.0,2.35,Drama
2581,<4,longa_metragem,english,USA,PG-13,16000000.0,1.85,Action
2582,6-7,longa_metragem,english,USA,R,16000000.0,2.35,Drama
2583,6-7,longa_metragem,english,UK,PG-13,16000000.0,1.66,Drama
2584,6-7,longa_metragem,english,UK,R,20000000.0,2.35,Crime
2585,<4,longa_metragem,english,USA,R,16000000.0,1.85,Comedy
2587,6-7,longa_metragem,english,UK,R,15000000.0,2.35,Drama
2588,6-7,longa_metragem,english,France,R,13000000.0,2.35,Drama
2589,5,longa_metragem,english,USA,PG-13,16000000.0,1.78,Comedy
2592,6-7,longa_metragem,english,USA,R,16000000.0,2.35,Drama
2593,<4,longa_metragem,english,USA,PG-13,15600000.0,1.85,Comedy
2597,5,longa_metragem,english,USA,R,15500000.0,1.85,Drama
2598,6-7,longa_metragem,other,France,R,15300000.0,2.35,Action
2599,6-7,longa_metragem,english,Canada,R,15500000.0,1.85,Comedy
2600,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Action
2601,6-7,longa_metragem,english,USA,PG,18000000.0,1.85,Comedy
2602,5,longa_metragem,english,USA,PG,11000000.0,1.85,Comedy
2603,6-7,longa_metragem,english,USA,PG,22000000.0,2.35,Comedy
2604,6-7,longa_metragem,english,USA,PG,15000000.0,1.33,Action
2605,6-7,longa_metragem,other,Taiwan,PG-13,15000000.0,2.35,Action
2606,8-10,longa_metragem,english,USA,R,15000000.0,2.35,Drama
2607,8-10,longa_metragem,english,UK,R,15000000.0,1.85,Biography
2608,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Comedy
2610,6-7,longa_metragem,english,USA,PG-13,15500000.0,2.35,Drama
2611,6-7,longa_metragem,english,USA,PG-13,15000000.0,1.85,Drama
2614,8-10,longa_metragem,english,UK,PG-13,14000000.0,2.35,Biography
2615,6-7,longa_metragem,english,USA,R,10000000.0,1.85,Comedy
2617,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Comedy
2618,6-7,longa_metragem,english,Canada,PG-13,20000000.0,1.85,Fantasy
2620,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Adventure
2621,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2622,6-7,longa_metragem,english,UK,PG-13,9800000.0,1.85,Biography
2623,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Comedy
2624,5,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2625,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Drama
2626,6-7,longa_metragem,english,UK,PG-13,17000000.0,2.35,Drama
2627,5,longa_metragem,english,USA,PG-13,15000000.0,2.35,Horror
2628,5,longa_metragem,english,USA,PG,15000000.0,1.85,Adventure
2630,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2631,5,longa_metragem,english,USA,PG,17000000.0,2.35,Adventure
2632,6-7,longa_metragem,english,USA,PG-13,15000000.0,2.35,Action
2633,6-7,longa_metragem,english,USA,PG-13,15000000.0,2.35,Comedy
2634,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Horror
2636,6-7,longa_metragem,english,USA,R,10000000.0,1.85,Crime
2637,5,longa_metragem,english,USA,R,16000000.0,1.85,Comedy
2638,6-7,longa_metragem,english,USA,R,7000000.0,1.85,Crime
2640,5,longa_metragem,english,USA,PG-13,15000000.0,1.85,Action
2641,6-7,longa_metragem,english,UK,PG-13,15000000.0,2.35,Biography
2642,5,longa_metragem,english,USA,PG-13,16000000.0,2.35,Comedy
2643,6-7,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2644,8-10,longa_metragem,english,UK,PG,15000000.0,2.2,Adventure
2645,<4,longa_metragem,english,USA,R,15000000.0,1.85,Horror
2646,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Adventure
2647,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Crime
2648,6-7,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2649,<4,longa_metragem,english,USA,R,15000000.0,2.35,Comedy
2651,8-10,longa_metragem,english,USA,PG,16000000.0,1.85,Adventure
2652,6-7,longa_metragem,english,USA,PG-13,15000000.0,2.35,Biography
2653,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2654,<4,longa_metragem,english,Germany,PG,15000000.0,1.85,Comedy
2655,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2656,6-7,longa_metragem,english,UK,R,15000000.0,1.85,Drama
2657,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Drama
2658,6-7,longa_metragem,english,USA,PG,14000000.0,1.85,Comedy
2659,6-7,longa_metragem,english,USA,PG-13,15000000.0,1.85,Drama
2660,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Action
2661,<4,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2662,<4,longa_metragem,english,USA,R,15000000.0,1.85,Adventure
2663,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Drama
2664,6-7,longa_metragem,english,UK,R,15000000.0,1.85,Drama
2665,6-7,longa_metragem,english,USA,G,15000000.0,2.35,Adventure
2666,6-7,longa_metragem,english,UK,PG,11500000.0,2.35,Drama
2667,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Drama
2668,5,longa_metragem,english,USA,R,15000000.0,1.85,Action
2669,6-7,longa_metragem,english,USA,PG,15000000.0,2.35,Adventure
2670,5,longa_metragem,english,USA,R,15000000.0,2.35,Horror
2671,<4,longa_metragem,english,USA,R,14000000.0,2.35,Horror
2672,6-7,longa_metragem,english,USA,PG,15000000.0,2.35,Drama
2673,<4,longa_metragem,english,USA,PG-13,20000000.0,1.85,Action
2674,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Action
2675,6-7,longa_metragem,english,Official site,PG-13,15000000.0,2.35,Drama
2676,5,longa_metragem,english,Australia,R,15000000.0,1.85,Horror
2677,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2678,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Action
2679,<4,longa_metragem,english,Canada,R,15000000.0,2.35,Drama
2680,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Drama
2681,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Action
2682,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2683,6-7,longa_metragem,english,UK,R,15000000.0,2.35,Crime
2684,<4,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2685,5,longa_metragem,english,USA,G,15000000.0,1.85,Adventure
2687,<4,longa_metragem,english,USA,R,15000000.0,2.35,Action
2688,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2689,6-7,longa_metragem,english,USA,PG-13,15000000.0,2.35,Drama
2690,6-7,longa_metragem,english,USA,PG-13,15000000.0,2.35,Drama
2692,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2693,5,longa_metragem,english,USA,PG-13,15000000.0,1.37,Comedy
2694,6-7,longa_metragem,english,USA,PG-13,20000000.0,2.35,Biography
2695,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Comedy
2696,<4,longa_metragem,english,Canada,G,15000000.0,1.85,Adventure
2697,5,longa_metragem,english,USA,R,15000000.0,2.35,Action
2698,5,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2699,5,longa_metragem,english,USA,PG-13,15000000.0,1.85,Drama
2700,8-10,longa_metragem,english,UK,R,15000000.0,1.85,Drama
2701,5,longa_metragem,english,USA,PG,15000000.0,2.35,Family
2703,8-10,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2704,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Drama
2705,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2706,6-7,longa_metragem,english,USA,R,16000000.0,2.35,Biography
2707,5,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2708,<4,longa_metragem,english,USA,R,20000000.0,1.85,Comedy
2709,6-7,longa_metragem,english,UK,PG,15000000.0,2.35,Comedy
2711,5,longa_metragem,english,USA,PG,15000000.0,1.85,Adventure
2712,8-10,longa_metragem,english,UK,R,15000000.0,2.35,Comedy
2713,5,longa_metragem,english,USA,PG-13,15000000.0,2.35,Comedy
2714,6-7,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2715,5,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2716,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Drama
2717,6-7,longa_metragem,english,USA,PG-13,15000000.0,1.85,Comedy
2718,<4,longa_metragem,english,USA,PG-13,15000000.0,1.85,Drama
2719,6-7,longa_metragem,english,France,R,15000000.0,2.35,Adventure
2720,6-7,longa_metragem,english,France,PG-13,15000000.0,1.85,Drama
2721,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Comedy
2722,6-7,longa_metragem,english,USA,R,20000000.0,1.85,Comedy
2723,8-10,longa_metragem,english,France,R,15000000.0,1.85,Drama
2725,6-7,longa_metragem,english,USA,R,22000000.0,1.85,Comedy
2726,6-7,longa_metragem,english,UK,R,15000000.0,2.35,Drama
2728,6-7,longa_metragem,english,Spain,R,15000000.0,2.35,Crime
2729,5,longa_metragem,english,USA,R,15000000.0,2.35,Adventure
2730,6-7,longa_metragem,english,USA,PG-13,15000000.0,2.35,Comedy
2731,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Crime
2734,8-10,longa_metragem,other,Germany,R,6000000.0,1.33,Drama
2735,6-7,longa_metragem,other,France,R,12000000.0,2.35,Action
2736,6-7,longa_metragem,english,USA,R,7000000.0,1.85,Crime
2737,6-7,longa_metragem,other,Taiwan,R,15000000.0,1.37,Action
2738,6-7,longa_metragem,english,UK,R,15000000.0,2.35,Comedy
2740,6-7,longa_metragem,other,Thailand,R,300000000.0,2.35,Action
2743,6-7,longa_metragem,english,USA,R,15000000.0,2.35,Fantasy
2745,5,longa_metragem,english,USA,R,15000000.0,2.35,Crime
2746,<4,longa_metragem,english,Germany,PG-13,25000000.0,2.35,Action
2747,5,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2755,8-10,longa_metragem,english,USA,PG,14600000.0,1.85,Comedy
2756,5,longa_metragem,english,USA,R,14800000.0,2.35,Comedy
2757,6-7,longa_metragem,english,USA,PG-13,14500000.0,2.35,Drama
2758,6-7,longa_metragem,other,France,PG-13,10000000.0,2.35,Drama
2760,8-10,longa_metragem,english,USA,R,14400000.0,2.35,Drama
2761,6-7,longa_metragem,english,Denmark,R,14200000.0,2.35,Drama
2762,8-10,longa_metragem,english,UK,R,15000000.0,2.35,Drama
2763,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Drama
2764,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Comedy
2766,5,longa_metragem,english,Australia,PG,15800000.0,2.35,Action
2768,6-7,longa_metragem,english,USA,R,14000000.0,2.35,Biography
2769,6-7,longa_metragem,english,USA,PG,15000000.0,1.85,Adventure
2770,5,longa_metragem,english,USA,R,15000000.0,1.85,Horror
2773,5,longa_metragem,english,USA,PG-13,14000000.0,2.35,Drama
2774,6-7,longa_metragem,english,UK,PG,14000000.0,2.35,Action
2776,5,longa_metragem,english,USA,R,14000000.0,2.35,Horror
2779,6-7,longa_metragem,english,USA,PG,14000000.0,1.85,Adventure
2780,5,longa_metragem,english,USA,PG-13,14000000.0,1.85,Comedy
2781,6-7,longa_metragem,english,UK,PG-13,13000000.0,2.35,Biography
2782,6-7,longa_metragem,english,USA,G,14000000.0,1.85,Adventure
2783,5,longa_metragem,english,USA,R,14000000.0,1.85,Drama
2784,5,longa_metragem,english,USA,R,14000000.0,2.35,Action
2785,<4,longa_metragem,english,USA,R,20000000.0,1.85,Comedy
2787,5,longa_metragem,english,UK,PG-13,14000000.0,2.35,Horror
2788,<4,longa_metragem,english,USA,PG-13,14000000.0,1.85,Comedy
2789,6-7,longa_metragem,english,USA,R,14000000.0,2.35,Adventure
2790,<4,longa_metragem,english,USA,PG-13,14000000.0,2.35,Comedy
2791,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Comedy
2792,6-7,longa_metragem,english,Italy,PG,12000000.0,1.85,Comedy
2793,5,longa_metragem,english,USA,R,8500000.0,1.85,Fantasy
2795,6-7,longa_metragem,english,USA,PG-13,14000000.0,1.85,Comedy
2797,<4,longa_metragem,english,USA,R,11000000.0,1.85,Action
2799,6-7,longa_metragem,english,USA,R,14000000.0,2.35,Drama
2800,5,longa_metragem,english,USA,PG-13,14000000.0,2.35,Comedy
2801,5,longa_metragem,english,USA,PG-13,14000000.0,2.35,Adventure
2803,6-7,longa_metragem,english,USA,R,26000000.0,2.35,Drama
2804,5,longa_metragem,english,USA,R,24000000.0,2.35,Drama
2805,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Drama
2806,6-7,longa_metragem,english,France,PG-13,14000000.0,2.35,Biography
2807,<4,longa_metragem,english,USA,PG-13,14000000.0,1.85,Drama
2808,5,longa_metragem,english,France,PG-13,14000000.0,1.85,Biography
2810,6-7,longa_metragem,english,Iran,PG,14000000.0,2.35,Action
2811,6-7,longa_metragem,english,UK,R,8200000.0,2.35,Biography
2813,6-7,longa_metragem,english,France,R,103000000.0,1.85,Biography
2815,6-7,longa_metragem,english,USA,R,15000000.0,1.85,Comedy
2816,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Drama
2818,6-7,longa_metragem,english,USA,PG,14000000.0,1.85,Comedy
2819,6-7,longa_metragem,english,USA,R,14000000.0,1.85,Drama
2821,6-7,longa_metragem,english,USA,PG-13,12000000.0,1.85,Comedy
2822,6-7,longa_metragem,english,USA,PG-13,13500000.0,1.85,Drama
2823,5,longa_metragem,english,USA,R,14000000.0,1.85,Comedy
2825,6-7,longa_metragem,english,UK,R,13500000.0,1.85,Biography
2826,6-7,longa_metragem,english,UK,R,15000000.0,2.35,Comedy
2829,8-10,longa_metragem,other,Germany,R,13500000.0,1.85,Biography
2830,8-10,longa_metragem,other,Spain,PG-13,10000000.0,2.35,Biography
2832,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Biography
2833,<4,longa_metragem,english,South Korea,PG-13,13400000.0,1.78,Comedy
2834,<4,longa_metragem,english,USA,G,13000000.0,1.85,Documentary
2835,8-10,longa_metragem,english,USA,R,13000000.0,2.35,Drama
2837,8-10,longa_metragem,english,USA,R,13000000.0,1.85,Crime
2838,6-7,longa_metragem,english,USA,PG-13,13000000.0,1.85,Drama
2839,5,longa_metragem,english,USA,R,7000000.0,1.85,Fantasy
2840,6-7,longa_metragem,english,USA,PG,13000000.0,1.85,Drama
2841,5,longa_metragem,english,USA,PG-13,13000000.0,1.37,Comedy
2842,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Action
2843,6-7,longa_metragem,english,USA,PG-13,13000000.0,1.85,Comedy
2844,6-7,longa_metragem,english,USA,R,12500000.0,2.35,Comedy
2845,6-7,longa_metragem,english,USA,PG-13,16000000.0,1.85,Comedy
2846,5,longa_metragem,english,USA,PG-13,13000000.0,1.85,Comedy
2847,6-7,longa_metragem,english,USA,PG-13,8200000.0,1.85,Action
2848,6-7,longa_metragem,english,USA,PG-13,17000000.0,2.35,Drama
2849,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Sci-Fi
2850,<4,longa_metragem,english,USA,PG,13000000.0,1.85,Adventure
2851,6-7,longa_metragem,english,USA,PG-13,13000000.0,2.35,Comedy
2852,<4,longa_metragem,english,USA,PG,18000000.0,1.85,Comedy
2853,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Action
2854,5,longa_metragem,english,USA,PG,13000000.0,1.85,Comedy
2855,5,longa_metragem,english,USA,R,13000000.0,1.85,Fantasy
2856,5,longa_metragem,english,USA,PG-13,13200000.0,2.35,Crime
2857,6-7,longa_metragem,english,USA,R,18000000.0,1.85,Horror
2858,6-7,longa_metragem,english,UK,R,15000000.0,2.35,Drama
2859,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Comedy
2860,6-7,longa_metragem,english,USA,R,6000000.0,1.85,Comedy
2861,5,longa_metragem,english,USA,PG,13000000.0,1.85,Adventure
2862,6-7,longa_metragem,english,USA,PG-13,14000000.0,1.85,Drama
2863,6-7,longa_metragem,other,USA,R,19000000.0,2.35,Drama
2864,6-7,longa_metragem,english,USA,PG,13000000.0,2.35,Adventure
2866,8-10,longa_metragem,english,Ireland,R,13000000.0,2.35,Drama
2867,6-7,longa_metragem,english,Canada,PG-13,13000000.0,1.85,Comedy
2868,6-7,longa_metragem,english,USA,R,13000000.0,1.66,Comedy
2869,6-7,longa_metragem,english,France,PG-13,13000000.0,1.85,Comedy
2871,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Drama
2872,5,longa_metragem,english,USA,R,13000000.0,1.85,Drama
2873,5,longa_metragem,english,USA,PG-13,13000000.0,2.35,Adventure
2874,6-7,longa_metragem,english,UK,R,13000000.0,2.35,Comedy
2875,5,longa_metragem,english,USA,R,13000000.0,2.35,Comedy
2876,6-7,longa_metragem,other,France,R,13000000.0,1.85,Comedy
2877,6-7,longa_metragem,english,USA,PG-13,13000000.0,2.35,Drama
2878,5,longa_metragem,english,USA,PG-13,13000000.0,2.35,Comedy
2879,6-7,longa_metragem,other,France,R,100000000.0,2.35,Drama
2880,6-7,longa_metragem,english,USA,R,11000000.0,1.85,Drama
2881,5,longa_metragem,english,USA,R,13000000.0,1.85,Comedy
2883,6-7,longa_metragem,english,Germany,R,13000000.0,1.85,Biography
2884,8-10,longa_metragem,english,USA,PG-13,13000000.0,1.85,Drama
2885,5,longa_metragem,english,USA,R,3000000.0,1.85,Action
2886,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Biography
2887,6-7,longa_metragem,english,UK,R,20000000.0,2.35,Drama
2888,<4,longa_metragem,english,USA,PG-13,8495000.0,1.85,Horror
2889,6-7,longa_metragem,english,UK,R,13000000.0,2.35,Action
2890,<4,longa_metragem,other,USA,R,13000000.0,2.35,Drama
2891,6-7,longa_metragem,english,USA,R,13000000.0,1.85,Crime
2893,5,longa_metragem,english,Australia,PG,13000000.0,2.35,Action
