,trt_imdb_score,trt_duration,trt_language,country,budget,gross,trt_content_rating,trt_genre
460,6,longa_metragem,english,USA,75000000.0,101087161.0,R,Action
461,6,longa_metragem,english,USA,80000000.0,101111837.0,PG-13,Action
462,7,longa_metragem,english,USA,79000000.0,95632614.0,R,Adventure
463,6,longa_metragem,english,USA,80000000.0,94822707.0,R,Action
464,5,longa_metragem,english,USA,80000000.0,92969824.0,PG,Comedy
465,4,longa_metragem,english,USA,80000000.0,91188905.0,PG-13,Fantasy
466,6,longa_metragem,english,USA,80000000.0,90443603.0,PG,Adventure
467,5,longa_metragem,english,USA,65000000.0,82226474.0,PG,Adventure
468,5,longa_metragem,english,USA,80000000.0,79363785.0,PG-13,Drama
469,6,longa_metragem,english,USA,75000000.0,76081498.0,R,Action
470,7,longa_metragem,english,USA,68000000.0,85707116.0,R,Action
471,5,longa_metragem,english,USA,70000000.0,74329966.0,PG-13,Action
472,4,longa_metragem,english,USA,80000000.0,100169068.0,PG,Adventure
473,7,longa_metragem,english,USA,80000000.0,73215310.0,G,Adventure
474,5,longa_metragem,english,USA,80000000.0,80360866.0,PG,Comedy
475,5,longa_metragem,english,USA,80000000.0,69102910.0,PG-13,Action
476,6,longa_metragem,english,USA,80000000.0,65948711.0,R,Drama
478,6,longa_metragem,english,USA,80000000.0,169692572.0,PG,Animation
480,7,longa_metragem,english,USA,80000000.0,60507228.0,G,Animation
481,5,longa_metragem,english,USA,80000000.0,56684819.0,PG-13,Action
482,5,longa_metragem,english,USA,90000000.0,50628009.0,PG,Action
483,6,longa_metragem,english,USA,80000000.0,69772969.0,R,Action
484,5,longa_metragem,other,USA,75000000.0,45356386.0,PG,Action
485,7,longa_metragem,english,USA,85000000.0,55350897.0,PG-13,Drama
486,5,longa_metragem,english,USA,80000000.0,39442871.0,PG-13,Comedy
487,5,longa_metragem,english,USA,88000000.0,37899638.0,PG-13,Action
488,6,longa_metragem,english,USA,70000000.0,37754208.0,PG-13,Action
491,6,longa_metragem,english,USA,80000000.0,38542418.0,PG-13,Action
492,7,longa_metragem,english,USA,80000000.0,34566746.0,PG-13,Drama
493,5,longa_metragem,english,USA,80000000.0,32885565.0,PG-13,Action
494,5,longa_metragem,english,USA,80000000.0,36073232.0,PG,Adventure
495,2,longa_metragem,english,USA,44000000.0,21471685.0,PG-13,Action
497,5,longa_metragem,english,USA,80000000.0,19673424.0,PG-13,Drama
498,5,longa_metragem,english,USA,80000000.0,19480739.0,PG-13,Action
499,6,longa_metragem,english,USA,80000000.0,17593391.0,R,Action
501,6,longa_metragem,english,USA,90000000.0,27356090.0,PG-13,Action
502,5,longa_metragem,english,USA,70000000.0,17473245.0,PG-13,Action
508,8,longa_metragem,english,USA,58000000.0,170708996.0,PG-13,Biography
509,8,longa_metragem,english,USA,45000000.0,422783777.0,G,Adventure
510,5,longa_metragem,english,USA,79000000.0,103812241.0,PG,Action
511,6,longa_metragem,english,USA,78000000.0,119793567.0,PG,Animation
513,6,longa_metragem,english,USA,100000000.0,67286731.0,PG-13,Action
514,3,longa_metragem,english,USA,79000000.0,74158157.0,PG,Comedy
515,5,longa_metragem,english,USA,76000000.0,127083765.0,PG-13,Action
517,5,longa_metragem,english,USA,80000000.0,15071514.0,PG-13,Sci-Fi
518,4,longa_metragem,english,USA,76000000.0,26000610.0,PG,Adventure
520,5,longa_metragem,english,USA,78000000.0,66462600.0,PG-13,Action
521,7,longa_metragem,english,USA,76000000.0,368049635.0,PG,Animation
522,6,longa_metragem,english,USA,75000000.0,306124059.0,PG-13,Action
523,6,longa_metragem,english,USA,73000000.0,229074524.0,PG-13,Action
524,6,longa_metragem,english,USA,75000000.0,193136719.0,PG,Adventure
525,7,longa_metragem,english,USA,76000000.0,35286428.0,R,Drama
526,7,longa_metragem,english,USA,75000000.0,157299717.0,PG-13,Action
527,6,longa_metragem,english,USA,75000000.0,134568845.0,R,Action
528,7,longa_metragem,english,USA,75000000.0,134006721.0,R,Action
529,6,longa_metragem,english,USA,80000000.0,195329763.0,PG,Action
530,6,longa_metragem,english,USA,75000000.0,120776832.0,PG-13,Comedy
531,6,longa_metragem,english,USA,75000000.0,118823091.0,PG,Comedy
532,5,longa_metragem,english,USA,50000000.0,41814863.0,R,Horror
533,4,longa_metragem,english,USA,75000000.0,97360069.0,PG,Action
534,7,longa_metragem,english,USA,75000000.0,117698894.0,PG-13,Crime
535,6,longa_metragem,english,USA,80000000.0,162001186.0,PG-13,Comedy
536,7,longa_metragem,english,USA,60000000.0,77032279.0,PG-13,Comedy
538,5,longa_metragem,english,USA,35000000.0,73023275.0,PG,Comedy
539,5,longa_metragem,english,USA,75000000.0,68473360.0,PG-13,Action
540,7,longa_metragem,english,USA,75000000.0,66636385.0,R,Biography
541,6,longa_metragem,english,USA,75000000.0,160762022.0,PG,Adventure
542,6,longa_metragem,english,USA,70000000.0,103338338.0,PG-13,Drama
544,5,longa_metragem,english,USA,53000000.0,55808744.0,PG-13,Comedy
546,6,longa_metragem,english,USA,70000000.0,43426961.0,R,Action
547,5,longa_metragem,english,USA,75000000.0,47000485.0,PG-13,Action
548,7,longa_metragem,english,USA,75000000.0,45434443.0,PG-13,Action
549,6,longa_metragem,english,USA,80000000.0,42044321.0,PG-13,Comedy
550,6,longa_metragem,english,USA,75000000.0,73661010.0,PG,Animation
551,6,longa_metragem,english,USA,80000000.0,41523271.0,PG-13,Comedy
552,5,longa_metragem,english,USA,55000000.0,37600435.0,PG-13,Action
553,6,longa_metragem,english,USA,75000000.0,39251128.0,PG-13,Drama
554,6,longa_metragem,english,USA,75000000.0,83503161.0,R,Action
555,6,longa_metragem,english,USA,52000000.0,34636443.0,R,Action
556,6,longa_metragem,english,USA,75000000.0,22751979.0,PG,Action
557,5,longa_metragem,english,USA,75000000.0,30013346.0,PG-13,Action
560,4,longa_metragem,english,USA,75000000.0,5409517.0,PG-13,Animation
561,6,longa_metragem,english,USA,45000000.0,21009180.0,PG-13,Action
562,7,longa_metragem,english,USA,75000000.0,94999143.0,PG-13,Drama
563,6,longa_metragem,english,USA,74000000.0,336029560.0,PG,Action
564,6,longa_metragem,english,USA,82000000.0,36381716.0,PG-13,Action
565,5,longa_metragem,english,USA,69000000.0,55585389.0,R,Crime
566,6,longa_metragem,english,USA,75000000.0,36976367.0,PG-13,Drama
567,6,longa_metragem,english,USA,73000000.0,107225164.0,PG,Action
568,5,longa_metragem,english,USA,70000000.0,70224196.0,PG-13,Action
569,6,longa_metragem,english,USA,75000000.0,51814190.0,R,Comedy
570,7,longa_metragem,english,USA,70000000.0,47456450.0,R,Action
571,6,longa_metragem,english,USA,73000000.0,148213377.0,PG-13,Action
572,4,longa_metragem,english,USA,72000000.0,112950721.0,PG,Comedy
573,8,longa_metragem,english,USA,72000000.0,75600000.0,R,Biography
575,7,longa_metragem,english,USA,75000000.0,183132370.0,PG-13,Adventure
576,6,longa_metragem,english,USA,72000000.0,27796042.0,PG,Drama
577,4,longa_metragem,english,USA,72000000.0,32616869.0,PG-13,Action
579,6,longa_metragem,english,USA,60000000.0,114195633.0,PG-13,Drama
580,5,longa_metragem,english,USA,71500000.0,144156464.0,PG-13,Comedy
581,6,longa_metragem,english,USA,72000000.0,227965690.0,PG-13,Drama
582,7,longa_metragem,english,USA,150000000.0,436471036.0,PG,Adventure
583,7,longa_metragem,english,USA,120000000.0,244052771.0,G,Adventure
584,5,longa_metragem,english,USA,70000000.0,152149590.0,PG,Comedy
585,5,longa_metragem,english,USA,70000000.0,141204016.0,PG-13,Action
586,6,longa_metragem,english,USA,74000000.0,162495848.0,PG,Adventure
587,6,longa_metragem,english,USA,80000000.0,136448821.0,R,Crime
588,8,longa_metragem,english,USA,75000000.0,120523073.0,R,Adventure
589,6,longa_metragem,english,USA,70000000.0,119654900.0,PG,Adventure
591,7,longa_metragem,english,USA,70000000.0,117541000.0,R,Action
592,6,longa_metragem,english,USA,80000000.0,116643346.0,PG-13,Action
594,6,longa_metragem,english,USA,68000000.0,100614858.0,R,Fantasy
595,5,longa_metragem,english,USA,70000000.0,42272747.0,PG-13,Drama
596,5,longa_metragem,english,USA,60000000.0,80281096.0,PG-13,Action
597,4,longa_metragem,english,USA,75000000.0,219613391.0,PG,Animation
598,7,longa_metragem,english,USA,75000000.0,78120196.0,R,Action
599,6,longa_metragem,english,USA,70000000.0,98895417.0,R,Action
600,6,longa_metragem,english,USA,58000000.0,70117571.0,PG,Action
601,5,longa_metragem,english,USA,70000000.0,83552429.0,PG-13,Action
602,8,longa_metragem,english,USA,70000000.0,66257002.0,PG-13,Adventure
603,6,longa_metragem,english,USA,70000000.0,65012000.0,R,Drama
604,7,longa_metragem,english,USA,66000000.0,79883359.0,PG-13,Drama
605,6,longa_metragem,english,USA,70000000.0,78031620.0,PG-13,Drama
606,7,longa_metragem,english,USA,69500000.0,54222000.0,PG-13,Adventure
607,6,longa_metragem,english,USA,70000000.0,52474616.0,PG-13,Drama
608,6,longa_metragem,english,USA,70000000.0,55942830.0,PG-13,Action
609,6,longa_metragem,english,USA,70000000.0,40932372.0,R,Action
611,7,longa_metragem,english,USA,70000000.0,37901509.0,PG-13,Adventure
612,5,longa_metragem,english,USA,70000000.0,48430355.0,PG-13,Comedy
613,5,longa_metragem,english,USA,70000000.0,30157016.0,PG-13,Action
615,5,longa_metragem,english,USA,70000000.0,33105600.0,PG-13,Action
616,6,longa_metragem,english,USA,70000000.0,62321039.0,R,Action
617,5,longa_metragem,english,USA,75000000.0,38509342.0,PG-13,Comedy
618,6,longa_metragem,english,USA,60000000.0,19076815.0,R,Drama
620,3,longa_metragem,english,USA,70000000.0,18990542.0,R,Action
621,3,longa_metragem,english,USA,70000000.0,14294842.0,R,Action
622,5,longa_metragem,english,USA,70000000.0,19819494.0,R,Action
623,6,longa_metragem,english,USA,70000000.0,13596911.0,PG,Action
625,5,longa_metragem,english,USA,70000000.0,7097125.0,R,Action
626,6,longa_metragem,english,USA,70000000.0,37760080.0,PG,Action
628,6,longa_metragem,english,USA,50000000.0,25121291.0,R,Action
629,4,longa_metragem,english,USA,70000000.0,18821279.0,PG-13,Action
630,6,longa_metragem,english,USA,68000000.0,118471320.0,PG-13,Action
631,4,longa_metragem,english,USA,68000000.0,300523113.0,PG-13,Adventure
632,6,longa_metragem,english,USA,68000000.0,71069884.0,R,Crime
633,7,longa_metragem,english,USA,69000000.0,251501645.0,PG,Animation
634,5,longa_metragem,english,USA,68000000.0,35324232.0,R,Action
635,6,longa_metragem,english,USA,68000000.0,81257500.0,R,Comedy
637,6,longa_metragem,english,USA,65000000.0,29655590.0,PG-13,Action
638,5,longa_metragem,english,USA,36000000.0,45045037.0,R,Comedy
639,7,longa_metragem,english,USA,68000000.0,28965197.0,R,Biography
641,7,longa_metragem,english,USA,70000000.0,39380442.0,R,Action
643,5,longa_metragem,english,USA,69000000.0,37516013.0,R,Action
644,6,longa_metragem,english,USA,66000000.0,87704396.0,PG-13,Action
646,7,longa_metragem,english,USA,66000000.0,83892374.0,PG-13,Drama
648,8,longa_metragem,english,USA,70000000.0,216119491.0,R,Action
649,6,longa_metragem,english,USA,66000000.0,43568507.0,PG-13,Action
650,6,longa_metragem,english,USA,70000000.0,182805123.0,PG-13,Comedy
651,7,longa_metragem,english,USA,59000000.0,176387405.0,PG,Adventure
652,5,longa_metragem,english,USA,68000000.0,33685268.0,R,Drama
653,7,longa_metragem,english,USA,65000000.0,182204440.0,PG-13,Biography
654,8,longa_metragem,english,USA,63000000.0,171383253.0,R,Action
655,7,longa_metragem,english,USA,62000000.0,172071312.0,PG,Adventure
657,5,longa_metragem,english,USA,60000000.0,139225854.0,G,Comedy
658,7,longa_metragem,english,USA,61000000.0,148775460.0,PG-13,Drama
659,6,longa_metragem,english,USA,65000000.0,115731542.0,PG,Comedy
660,6,longa_metragem,english,USA,65000000.0,100468793.0,R,Comedy
661,6,longa_metragem,english,USA,65000000.0,93771072.0,PG-13,Action
662,6,longa_metragem,english,USA,65000000.0,100448498.0,R,Comedy
663,7,longa_metragem,english,USA,65000000.0,115603980.0,PG-13,Biography
664,6,longa_metragem,english,USA,65000000.0,90454043.0,PG-13,Action
665,6,longa_metragem,english,USA,70000000.0,84049211.0,R,Action
666,6,longa_metragem,english,USA,50000000.0,70450000.0,R,Action
667,6,longa_metragem,english,USA,60000000.0,69688384.0,PG,Comedy
668,6,longa_metragem,english,USA,63000000.0,70236496.0,PG-13,Drama
669,6,longa_metragem,english,USA,65000000.0,63695760.0,PG-13,Drama
670,6,longa_metragem,english,USA,65000000.0,59617068.0,R,Comedy
672,5,longa_metragem,english,USA,65000000.0,85911262.0,PG,Comedy
673,6,longa_metragem,english,USA,50100000.0,53846915.0,R,Comedy
674,6,longa_metragem,english,USA,65000000.0,54758461.0,PG-13,Action
675,5,longa_metragem,english,USA,65000000.0,52397389.0,R,Action
679,6,longa_metragem,english,USA,45000000.0,36064910.0,R,Action
680,6,longa_metragem,english,USA,65000000.0,33328051.0,R,Action
681,6,longa_metragem,english,USA,65000000.0,32598931.0,R,Action
682,6,longa_metragem,english,USA,65000000.0,28045540.0,PG,Action
683,8,longa_metragem,english,USA,63000000.0,37023395.0,R,Drama
684,7,longa_metragem,english,USA,65000000.0,43532294.0,PG,Drama
686,5,longa_metragem,english,USA,70000000.0,17218080.0,R,Action
691,6,longa_metragem,english,USA,65000000.0,13750556.0,R,Action
692,5,longa_metragem,english,USA,64000000.0,31054924.0,R,Drama
695,6,longa_metragem,english,USA,63000000.0,213079163.0,PG-13,Action
697,8,longa_metragem,english,USA,63000000.0,356784000.0,PG-13,Adventure
698,6,longa_metragem,english,USA,63000000.0,25052000.0,PG-13,Adventure
699,6,longa_metragem,english,USA,62000000.0,122012710.0,PG-13,Action
701,4,longa_metragem,english,USA,64000000.0,58255287.0,PG-13,Comedy
703,6,longa_metragem,english,USA,62000000.0,65000000.0,PG-13,Comedy
704,3,longa_metragem,english,USA,62000000.0,32178777.0,PG-13,Comedy
705,5,longa_metragem,english,USA,42000000.0,15738632.0,R,Action
706,7,longa_metragem,english,USA,44000000.0,54116191.0,R,Crime
707,6,longa_metragem,english,USA,61000000.0,118153533.0,PG-13,Comedy
708,5,longa_metragem,english,USA,63000000.0,108012170.0,PG,Adventure
709,7,longa_metragem,english,USA,65000000.0,210592590.0,R,Action
710,6,longa_metragem,english,USA,80000000.0,279167575.0,PG-13,Comedy
711,7,longa_metragem,english,USA,60000000.0,143151473.0,PG,Comedy
712,8,longa_metragem,english,USA,60000000.0,136801374.0,R,Crime
714,5,longa_metragem,english,USA,150000000.0,135381507.0,G,Adventure
715,8,longa_metragem,english,USA,61000000.0,167735396.0,R,Crime
716,7,longa_metragem,english,USA,60000000.0,121468960.0,PG-13,Action
718,6,longa_metragem,english,USA,95000000.0,102678089.0,R,Drama
719,8,longa_metragem,english,USA,60000000.0,125603360.0,PG,Comedy
720,7,longa_metragem,english,USA,70000000.0,101217900.0,PG,Adventure
721,5,longa_metragem,english,USA,60000000.0,104148781.0,PG,Comedy
722,6,longa_metragem,english,USA,61000000.0,75573300.0,R,Action
723,5,longa_metragem,english,USA,60000000.0,93375151.0,PG,Action
724,7,longa_metragem,english,USA,60000000.0,106126012.0,PG-13,Action
725,6,longa_metragem,english,USA,60000000.0,93307796.0,PG-13,Comedy
726,6,longa_metragem,english,USA,105000000.0,90646554.0,PG,Adventure
727,5,longa_metragem,english,USA,60000000.0,109176215.0,PG-13,Comedy
728,5,longa_metragem,english,USA,60000000.0,82670733.0,PG-13,Action
729,5,longa_metragem,english,USA,60000000.0,82569532.0,PG,Adventure
730,6,longa_metragem,english,USA,61000000.0,81687587.0,PG-13,Action
731,5,longa_metragem,english,USA,60000000.0,80574010.0,PG-13,Drama
732,6,longa_metragem,english,USA,60000000.0,75764085.0,PG-13,Comedy
733,7,longa_metragem,english,USA,58000000.0,90356857.0,PG-13,Action
734,6,longa_metragem,english,USA,55000000.0,75530832.0,R,Drama
735,6,longa_metragem,english,USA,60000000.0,75370763.0,PG-13,Drama
736,7,longa_metragem,english,USA,65000000.0,100003492.0,R,Crime
737,5,longa_metragem,english,USA,60000000.0,90341670.0,PG-13,Action
738,6,longa_metragem,english,USA,55000000.0,74540762.0,PG-13,Action
739,7,longa_metragem,english,USA,60000000.0,80033643.0,PG-13,Action
740,5,longa_metragem,english,USA,60000000.0,73648142.0,R,Action
741,7,longa_metragem,english,USA,60000000.0,71844424.0,PG,Documentary
742,6,longa_metragem,english,USA,60000000.0,75638743.0,PG-13,Drama
743,4,longa_metragem,english,USA,60000000.0,66734992.0,PG,Action
744,7,longa_metragem,english,USA,60000000.0,75280058.0,PG,Animation
745,5,longa_metragem,english,USA,48000000.0,64505912.0,R,Sci-Fi
746,7,longa_metragem,english,USA,70000000.0,77862546.0,R,Action
747,4,longa_metragem,english,USA,50000000.0,61112916.0,PG,Comedy
748,6,longa_metragem,english,USA,60000000.0,88200225.0,PG-13,Comedy
749,5,longa_metragem,english,USA,60000000.0,60573641.0,PG,Comedy
750,6,longa_metragem,english,USA,66000000.0,59035104.0,PG-13,Action
751,6,longa_metragem,english,USA,60000000.0,56702901.0,PG-13,Drama
752,7,longa_metragem,english,USA,60000000.0,55994557.0,PG,Adventure
753,6,longa_metragem,english,USA,60000000.0,54910560.0,R,Action
754,6,longa_metragem,english,USA,60000000.0,53789313.0,PG-13,Action
755,6,longa_metragem,english,USA,60000000.0,51045801.0,PG-13,Drama
758,5,longa_metragem,english,USA,60000000.0,50189179.0,PG-13,Action
759,5,longa_metragem,english,USA,60000000.0,50024083.0,R,Action
760,6,longa_metragem,english,USA,60000000.0,50549107.0,PG-13,Action
761,6,longa_metragem,english,USA,60000000.0,56443482.0,PG-13,Biography
763,6,longa_metragem,english,USA,75000000.0,47748610.0,R,Action
764,7,longa_metragem,english,USA,61000000.0,46975183.0,R,Action
765,6,longa_metragem,english,USA,60000000.0,50807639.0,PG,Adventure
766,6,longa_metragem,english,USA,48000000.0,46611204.0,PG-13,Comedy
768,5,longa_metragem,english,USA,45000000.0,48472213.0,PG-13,Action
769,6,longa_metragem,english,USA,60000000.0,43060566.0,PG-13,Action
770,6,longa_metragem,english,USA,60000000.0,45996718.0,R,Action
771,4,longa_metragem,english,USA,60000000.0,43337279.0,PG-13,Adventure
772,7,longa_metragem,english,USA,60000000.0,37479778.0,PG-13,Biography
774,6,longa_metragem,english,USA,60000000.0,40559930.0,PG-13,Comedy
775,4,longa_metragem,english,USA,65000000.0,36830057.0,PG,Comedy
776,6,longa_metragem,english,USA,60000000.0,36279230.0,PG-13,Action
778,6,longa_metragem,english,USA,60000000.0,43119879.0,PG-13,Action
779,6,longa_metragem,english,USA,60000000.0,35096190.0,PG-13,Comedy
783,5,longa_metragem,english,USA,60000000.0,32122249.0,R,Comedy
784,6,longa_metragem,english,USA,60000000.0,40076438.0,R,Action
785,6,longa_metragem,english,USA,60000000.0,32940507.0,R,Action
787,6,longa_metragem,english,USA,60000000.0,30695227.0,PG-13,Drama
788,7,longa_metragem,english,USA,60000000.0,32522352.0,R,Adventure
790,4,longa_metragem,english,USA,87000000.0,26082914.0,PG-13,Action
791,5,longa_metragem,english,USA,60000000.0,29136626.0,PG-13,Action
792,6,longa_metragem,english,USA,60000000.0,26288320.0,PG,Adventure
795,6,longa_metragem,english,USA,60000000.0,30063805.0,PG-13,Drama
798,6,longa_metragem,english,USA,60000000.0,18208078.0,R,Action
799,4,longa_metragem,english,USA,65000000.0,14218868.0,PG-13,Horror
800,6,longa_metragem,english,USA,60000000.0,22451.0,PG-13,Drama
